ensg,gene,n_reg,coef_beta,se_beta,p_beta,signed_log10p,fdr
ENSG00000162909,CAPN2,10843,0.024403260736934225,0.009548555211038427,0.010610908018030439,1.9742474501847413,0.723354327760602
ENSG00000138092,CENPO,10843,0.024367820492441024,0.009553517119915039,0.010765388960888505,1.9679702741994485,0.723354327760602
ENSG00000091409,ITGA6,10843,0.024297506541559315,0.00955539448312943,0.011010434408945903,1.9581955459068772,0.723354327760602
ENSG00000204356,NELFE,10843,0.024236939720122676,0.009546074149466562,0.011132648493391739,1.9534015032993195,0.723354327760602
ENSG00000152253,SPC25,10844,0.024261302743712684,0.009556374393540436,0.011138600894490399,1.953169356914736,0.723354327760602
ENSG00000124299,PEPD,10843,0.0242329712056338,0.009547432087519283,0.011157374888125076,1.9524379743688167,0.723354327760602
ENSG00000081870,IFT25,10844,0.024175444230711256,0.009546072594176952,0.011339174509467049,1.945418560878086,0.723354327760602
ENSG00000104880,ARHGEF18,10843,0.02396211841113618,0.009551697366058116,0.012132920521145478,1.9160346473155383,0.723354327760602
ENSG00000078081,LAMP3,10843,0.023948360045471767,0.009546995885021283,0.012139982912796152,1.9157819245361785,0.723354327760602
ENSG00000244187,TMEM141,10843,0.02394378990875766,0.009546170109446235,0.012148974690419976,1.9154603726897208,0.723354327760602
ENSG00000137074,APTX,10843,0.02394238000875435,0.009546470320503157,0.012156762547495271,1.9151820660959904,0.723354327760602
ENSG00000184939,ZFP90,10843,0.023897164842035145,0.009546511087147134,0.012320955517846123,1.9093556103504612,0.723354327760602
ENSG00000117475,BLZF1,10843,0.02378536901810472,0.009548977519822095,0.012757516486081297,1.8942338617721755,0.723354327760602
ENSG00000111684,LPCAT3,10843,0.0237185888994058,0.0095462464291978,0.012984741398116353,1.8865666952829987,0.723354327760602
ENSG00000154734,ADAMTS1,10843,0.023706230465588677,0.009546408367026879,0.013033544398149254,1.8849374643154067,0.723354327760602
ENSG00000152642,GPD1L,10843,0.02369699270394844,0.009546367566421722,0.013068586037421228,1.883771398598838,0.723354327760602
ENSG00000187688,TRPV2,10843,0.023654747586146423,0.00954705691205554,0.013238329821333428,1.8781668030483316,0.723354327760602
ENSG00000169255,B3GALNT1,10844,0.02361274638556858,0.00954715855017746,0.013403327709866205,1.872787363828235,0.723354327760602
ENSG00000132694,ARHGEF11,10843,0.023621833581909883,0.009554881767556233,0.013442669399308237,1.8715144820056686,0.723354327760602
ENSG00000113504,SLC12A7,10843,0.023597256592908768,0.009546169211182523,0.013454633140089364,1.8711281394020414,0.723354327760602
ENSG00000075426,FOSL2,10843,0.02359794573289302,0.00954674192942614,0.013457496007552118,1.8710357403548041,0.723354327760602
ENSG00000119640,ACYP1,10843,0.02356962921213523,0.009547336898455168,0.0135753225013441,1.867249844325453,0.723354327760602
ENSG00000185905,C16orf54,10843,0.023566224624421296,0.009546234888672284,0.013578039293788506,1.8671629388453936,0.723354327760602
ENSG00000175826,CTDNEP1,10843,0.023556852767179687,0.009547181865737556,0.013624615929642016,1.865675731399071,0.723354327760602
ENSG00000121542,SEC22A,10843,0.02353298092919157,0.009546199000917714,0.013710298269358585,1.8629530969736166,0.723354327760602
ENSG00000101160,CTSZ,10843,0.023488480229248276,0.009546342371034187,0.01389103373658225,1.8572654339320558,0.723354327760602
ENSG00000165891,E2F7,10843,0.023458143480002,0.009547380655181553,0.014024885737640123,1.8531006683045659,0.723354327760602
ENSG00000100324,TAB1,10843,0.023445676489123872,0.009546917555903926,0.014071254998569135,1.8516671666273041,0.723354327760602
ENSG00000011426,ANLN,10844,0.023423102790609957,0.009559410392225366,0.014290746709959837,1.844945078168956,0.723354327760602
ENSG00000173715,C11orf80,10844,0.023316368134538898,0.009546184894715122,0.014602585670702982,1.8355702371543923,0.723354327760602
ENSG00000130844,ZNF331,10843,0.023281202802073235,0.009546806317512485,0.014758677277860788,1.8309525636964117,0.723354327760602
ENSG00000107902,LHPP,10843,0.02327654165409142,0.0095463226729191,0.01477356918618467,1.8305145696436311,0.723354327760602
ENSG00000104613,INTS10,10843,0.02322390508630505,0.009548540119552676,0.0150237303421094,1.8232222200716333,0.723354327760602
ENSG00000161638,ITGA5,10843,0.023211205722502053,0.009550227454825849,0.015096831117712282,1.821114203204778,0.723354327760602
ENSG00000121577,POPDC2,10843,0.02317985247270158,0.009546917935687278,0.015198791324880992,1.8181909477003633,0.723354327760602
ENSG00000075826,SEC31B,10843,0.023178040985669956,0.009546305882293049,0.015200219160847963,1.8181501502354414,0.723354327760602
ENSG00000010539,ZNF200,10843,0.023142341700549945,0.009546918019811725,0.015364143696419726,1.8134916396564111,0.723354327760602
ENSG00000165434,PGM2L1,10843,0.02305438057937217,0.009547947230069277,0.015769369365886007,1.802185674229254,0.723354327760602
ENSG00000110090,CPT1A,10843,0.023044808438686,0.009546478001158244,0.015796693366255877,1.8014338119746105,0.723354327760602
ENSG00000111224,PARP11,10843,0.023048580776885135,0.009548497119493822,0.015801693644553864,1.8012963623452873,0.723354327760602
ENSG00000137404,NRM,10843,0.023026591507652155,0.00954884411999534,0.01590560483978264,1.798449811398771,0.723354327760602
ENSG00000186625,KATNA1,10843,0.022989060035062826,0.009546355466210564,0.016050160785456388,1.7945206126119615,0.723354327760602
ENSG00000103145,HCFC1R1,10843,0.022987048142853257,0.009546507837964338,0.016061113488100003,1.7942243491585719,0.723354327760602
ENSG00000165240,ATP7A,10843,0.02292282635019711,0.009546400215981453,0.016358090855660326,1.7862673839919398,0.723354327760602
ENSG00000197747,S100A10,10843,0.022901635308993237,0.00955490029314613,0.016553650437793246,1.7811062200046577,0.723354327760602
ENSG00000196290,NIF3L1,10843,0.022871244416042314,0.009548017345080139,0.016619464328728326,1.7793829783152364,0.723354327760602
