gene,kNN_max_score,nearest_fda_target,FDA_drugs_targeting_nearest_gene,is_fda_target,n_downstream_z3,culture_condition
ZCWPW1,0.152663305401802,SLAMF7,ELOTUZUMAB,False,114,Stim8hr
GCNT1,0.1526566594839096,ATP1B3,ACETYLDIGITOXIN; DESLANOSIDE; DIGITOXIN; DIGOXIN; LANATOSIDE C,False,38,Stim8hr
SCAMP1,0.1526481807231903,PRKCA,MIDOSTAURIN,False,11,Stim8hr
SH2D1A,0.1526390761137008,PPIA,CYCLOSPORINE,False,27,Stim8hr
COX7C,0.1526361405849456,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,112,Stim8hr
FDXR,0.1525816917419433,CCR4,MOGAMULIZUMAB,False,57,Stim8hr
LACTB2,0.1525675505399704,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,37,Stim8hr
TRIM8,0.1525669395923614,BCR,ASCIMINIB; ASCIMINIB HYDROCHLORIDE; BOSUTINIB; BOSUTINIB MONOHYDRATE; DASATINIB; DASATINIB ANHYDROUS; IMATINIB; IMATINIB MESYLATE; NILOTINIB; NILOTINIB HYDROCHLORIDE MONOHYDRATE; PONATINIB; PONATINIB HYDROCHLORIDE,False,42,Stim8hr
HSD17B11,0.1525528877973556,CD2,ALEFACEPT,False,18,Stim8hr
ZCCHC4,0.1525497138500213,CCR4,MOGAMULIZUMAB,False,38,Stim8hr
UBE2M,0.152535855770111,KEAP1,DIMETHYL FUMARATE; DIROXIMEL FUMARATE; MONOMETHYL FUMARATE,False,28,Stim8hr
CNIH4,0.1525266021490097,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,105,Stim8hr
TRIM25,0.1525221765041351,CCR5,MARAVIROC,False,118,Stim8hr
ZFAND5,0.1525061428546905,ITGB2,EFALIZUMAB; LIFITEGRAST,False,27,Stim8hr
GATD1,0.1524998247623443,PPARA,BEZAFIBRATE; CHOLINE FENOFIBRATE; CIPROFIBRATE; CLOFIBRATE; ELAFIBRANOR; FENOFIBRATE; FENOFIBRIC ACID; GEMFIBROZIL; PEMAFIBRATE; SAROGLITAZAR,False,17,Stim8hr
TAP1,0.1524723768234253,IDH2,ENASIDENIB MESYLATE; VORASIDENIB,False,66,Stim8hr
ALG2,0.1524672508239746,FLT1,AXITINIB; CEDIRANIB; FRUQUINTINIB; LENVATINIB; LENVATINIB MESYLATE; NINTEDANIB; NINTEDANIB ESYLATE; PAZOPANIB; PAZOPANIB HYDROCHLORIDE; REGORAFENIB; SORAFENIB; SORAFENIB TOSYLATE; SUNITINIB; SUNITINIB MALATE; SURUFATINIB; TIVOZANIB; TIVOZANIB HYDROCHLORIDE; VANDETANIB,False,180,Stim8hr
PEX26,0.1524470597505569,TOP2B,AMSACRINE; DEXRAZOXANE; DEXRAZOXANE HYDROCHLORIDE; ETOPOSIDE; PAZUFLOXACIN; TENIPOSIDE; VOSAROXIN,False,15,Stim8hr
SIN3A,0.1524466723203659,CD2,ALEFACEPT,False,122,Stim8hr
KLF7,0.1524125337600708,NDUFS2,METFORMIN; METFORMIN HYDROCHLORIDE,False,15,Stim8hr
EXO1,0.1524082124233245,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,53,Stim8hr
CDR2,0.1523858904838562,PRKCA,MIDOSTAURIN,False,19,Stim8hr
TAMALIN,0.1523596346378326,IL4R,DUPILUMAB,False,15,Stim8hr
ID2,0.1523159593343734,IL4R,DUPILUMAB,False,153,Stim8hr
HBEGF,0.1523107439279556,CUL4A,LENALIDOMIDE; POMALIDOMIDE; THALIDOMIDE,False,11,Stim8hr
NME1,0.1522768437862396,PPARA,BEZAFIBRATE; CHOLINE FENOFIBRATE; CIPROFIBRATE; CLOFIBRATE; ELAFIBRANOR; FENOFIBRATE; FENOFIBRIC ACID; GEMFIBROZIL; PEMAFIBRATE; SAROGLITAZAR,False,12,Stim8hr
CRLF3,0.1522159874439239,AHR,TAPINAROF,False,45,Stim8hr
ASF1A,0.1521740853786468,TUBB4B,BELANTAMAB MAFODOTIN; BRENTUXIMAB VEDOTIN; CABAZITAXEL; COLCHICINE; DOCETAXEL; DOCETAXEL ANHYDROUS; ENFORTUMAB VEDOTIN; ERIBULIN; ERIBULIN MESYLATE; GLEMBATUMUMAB VEDOTIN; IXABEPILONE; MIRVETUXIMAB SORAVTANSINE; PACLITAXEL; PACLITAXEL POLIGLUMEX; POLATUZUMAB VEDOTIN; TISOTUMAB VEDOTIN; TRASTUZUMAB EMTANSINE; VINBLASTINE; VINBLASTINE SULFATE; VINCRISTINE; VINCRISTINE SULFATE; VINFLUNINE; VINFLUNINE DITARTRATE; VINORELBINE; VINORELBINE TARTRATE,False,48,Stim8hr
MYL6B,0.1521620452404022,ATP1B3,ACETYLDIGITOXIN; DESLANOSIDE; DIGITOXIN; DIGOXIN; LANATOSIDE C,False,19,Stim8hr
C12orf57,0.1521539390087127,HDAC6,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN; VORINOSTAT,False,27,Stim8hr
TCF3,0.1521123200654983,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,24,Stim8hr
ADPRM,0.1521084010601043,NDUFB2,METFORMIN; METFORMIN HYDROCHLORIDE,False,64,Stim8hr
ABTB2,0.1520968675613403,CCR4,MOGAMULIZUMAB,False,36,Stim8hr
TTC13,0.1520839631557464,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,25,Stim8hr
C14orf93,0.1520803719758987,PNP,FORODESINE HYDROCHLORIDE,False,34,Stim8hr
TMEM201,0.152076855301857,HAVCR2,SABATOLIMAB,False,18,Stim8hr
ARL15,0.1520403176546096,TOP2B,AMSACRINE; DEXRAZOXANE; DEXRAZOXANE HYDROCHLORIDE; ETOPOSIDE; PAZUFLOXACIN; TENIPOSIDE; VOSAROXIN,False,39,Stim8hr
FAM114A2,0.1520398110151291,PPARA,BEZAFIBRATE; CHOLINE FENOFIBRATE; CIPROFIBRATE; CLOFIBRATE; ELAFIBRANOR; FENOFIBRATE; FENOFIBRIC ACID; GEMFIBROZIL; PEMAFIBRATE; SAROGLITAZAR,False,20,Stim8hr
DNAJC30,0.1520307809114456,ITGB2,EFALIZUMAB; LIFITEGRAST,False,74,Stim8hr
DHCR24,0.1520200073719024,PRKCA,MIDOSTAURIN,False,30,Stim8hr
ZNF606,0.1520182341337204,IFNGR1,INTERFERON GAMMA-1B,False,19,Stim8hr
PRKD3,0.1520161926746368,ITK,PAZOPANIB; PAZOPANIB HYDROCHLORIDE; RITLECITINIB; RITLECITINIB TOSYLATE,True,30,Stim8hr
SNX3,0.1520019620656967,PRKAB2,ACADESINE,False,15,Stim8hr
SEC62,0.1519947201013565,CD2,ALEFACEPT,False,26,Stim8hr
ZNF639,0.1519828587770462,PNP,FORODESINE HYDROCHLORIDE,False,38,Stim8hr
TBC1D10B,0.1519732922315597,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,73,Stim8hr
IFI30,0.1519691944122314,SLAMF7,ELOTUZUMAB,False,130,Stim8hr
FAM120A,0.1519666612148285,ITGB2,EFALIZUMAB; LIFITEGRAST,False,74,Stim8hr
SLC16A1,0.1519640386104583,NDUFS3,METFORMIN; METFORMIN HYDROCHLORIDE,False,70,Stim8hr
CHTOP,0.1519612669944763,CRBN,LENALIDOMIDE; POMALIDOMIDE; THALIDOMIDE,False,39,Stim8hr
IFIH1,0.1519533693790435,VKORC1,ACENOCOUMAROL; DICUMAROL; PHENINDIONE; PHENPROCOUMON; WARFARIN; WARFARIN SODIUM,False,37,Stim8hr
PACS1,0.1519080996513366,RRM2B,CLOFARABINE; FLUDARABINE PHOSPHATE; GALLIUM NITRATE; GEMCITABINE; GEMCITABINE HYDROCHLORIDE; HYDROXYUREA; MOTEXAFIN GADOLINIUM,False,26,Stim8hr
ALG5,0.1518859565258026,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,82,Stim8hr
FOXP3,0.1518674939870834,HDAC1,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN; VORINOSTAT,False,22,Stim8hr
NHLRC3,0.1518589258193969,CD79B,POLATUZUMAB VEDOTIN,False,30,Stim8hr
TPD52L2,0.1518552899360656,PNP,FORODESINE HYDROCHLORIDE,False,22,Stim8hr
SLC35D1,0.1518339067697525,CD2,ALEFACEPT,False,24,Stim8hr
MAP3K9,0.1518253535032272,CD274,ATEZOLIZUMAB; AVELUMAB; COSIBELIMAB; DURVALUMAB; SUGEMALIMAB,False,4,Stim8hr
UBE4B,0.1518238484859466,BRD4,PELABRESIB,False,76,Stim8hr
GGCT,0.1517885774374008,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,9,Stim8hr
TTLL1,0.1517746150493621,NDUFB5,METFORMIN; METFORMIN HYDROCHLORIDE,False,13,Stim8hr
PPM1M,0.151720643043518,PRKCA,MIDOSTAURIN,False,21,Stim8hr
L3HYPDH,0.1517033874988556,CYSLTR1,MONTELUKAST; MONTELUKAST SODIUM; PRANLUKAST; ZAFIRLUKAST,False,64,Stim8hr
KIF3B,0.1516997218132019,ROCK2,BELUMOSUDIL; BELUMOSUDIL MESYLATE; FASUDIL; NETARSUDIL; NETARSUDIL DIMESYLATE; RIPASUDIL; RIPASUDIL HYDROCHLORIDE DIHYDRATE,False,33,Stim8hr
RAB2A,0.1516681462526321,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,20,Stim8hr
VRK3,0.1516064554452896,NDUFS4,METFORMIN; METFORMIN HYDROCHLORIDE,False,42,Stim8hr
AEBP2,0.1515985578298568,AHR,TAPINAROF,False,132,Stim8hr
EXD2,0.1515970677137375,CD2,ALEFACEPT,False,14,Stim8hr
APEH,0.1515968590974807,ACVR1,DIBOTERMIN ALFA; EPTOTERMIN ALFA; MOMELOTINIB; MOMELOTINIB DIHYDROCHLORIDE MONOHYDRATE; PACRITINIB; PACRITINIB CITRATE,False,10,Stim8hr
UBE2A,0.151579812169075,PRKCA,MIDOSTAURIN,False,56,Stim8hr
YOD1,0.1515366733074188,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,31,Stim8hr
COX16,0.1515116840600967,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,81,Stim8hr
KLF16,0.1515068411827087,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,117,Stim8hr
HSPBP1,0.1514953523874282,BRD4,PELABRESIB,False,49,Stim8hr
URGCP,0.1514873951673507,AHR,TAPINAROF,False,20,Stim8hr
ZNF550,0.1514753699302673,PRKCA,MIDOSTAURIN,False,40,Stim8hr
ZNF597,0.1513646245002746,AHR,TAPINAROF,False,15,Stim8hr
PSMB10,0.1513213962316513,ITGB2,EFALIZUMAB; LIFITEGRAST,True,16,Stim8hr
SMPD2,0.151309534907341,TUBB4B,BELANTAMAB MAFODOTIN; BRENTUXIMAB VEDOTIN; CABAZITAXEL; COLCHICINE; DOCETAXEL; DOCETAXEL ANHYDROUS; ENFORTUMAB VEDOTIN; ERIBULIN; ERIBULIN MESYLATE; GLEMBATUMUMAB VEDOTIN; IXABEPILONE; MIRVETUXIMAB SORAVTANSINE; PACLITAXEL; PACLITAXEL POLIGLUMEX; POLATUZUMAB VEDOTIN; TISOTUMAB VEDOTIN; TRASTUZUMAB EMTANSINE; VINBLASTINE; VINBLASTINE SULFATE; VINCRISTINE; VINCRISTINE SULFATE; VINFLUNINE; VINFLUNINE DITARTRATE; VINORELBINE; VINORELBINE TARTRATE,False,20,Stim8hr
OSGEPL1,0.1512858867645263,CD2,ALEFACEPT,False,20,Stim8hr
STAT2,0.1512491106986999,IFNAR1,ALBINTERFERON ALFA-2B; ANIFROLUMAB; INTERFERON ALFA-2A; INTERFERON ALFA-2B; INTERFERON ALFA-N3; INTERFERON ALFACON-1; INTERFERON BETA-1A; INTERFERON BETA-1B; PEGINTERFERON ALFA-2A; PEGINTERFERON ALFA-2B; PEGINTERFERON BETA-1A; ROPEGINTERFERON ALFA-2B,False,70,Stim8hr
GTF2I,0.151201844215393,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,54,Stim8hr
TMEM186,0.151201844215393,RRM2B,CLOFARABINE; FLUDARABINE PHOSPHATE; GALLIUM NITRATE; GEMCITABINE; GEMCITABINE HYDROCHLORIDE; HYDROXYUREA; MOTEXAFIN GADOLINIUM,False,134,Stim8hr
ARSA,0.1511828005313873,CD2,ALEFACEPT,False,21,Stim8hr
MCUR1,0.1511806547641754,PRKCA,MIDOSTAURIN,False,14,Stim8hr
AAAS,0.1511654108762741,AHR,TAPINAROF,False,6,Stim8hr
CCDC102A,0.1511525511741638,PRKAB2,ACADESINE,False,13,Stim8hr
MPZL1,0.1511437892913818,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,40,Stim8hr
PECR,0.1511399894952774,PPARA,BEZAFIBRATE; CHOLINE FENOFIBRATE; CIPROFIBRATE; CLOFIBRATE; ELAFIBRANOR; FENOFIBRATE; FENOFIBRIC ACID; GEMFIBROZIL; PEMAFIBRATE; SAROGLITAZAR,False,22,Stim8hr
SH3TC1,0.1511312574148178,NDUFV3,METFORMIN; METFORMIN HYDROCHLORIDE,False,19,Stim8hr
UBE2G1,0.1511276066303253,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,37,Stim8hr
SELENOF,0.1511212587356567,CD2,ALEFACEPT,False,31,Stim8hr
TCF7,0.1510375291109085,BRD4,PELABRESIB,False,8,Stim8hr
POMGNT1,0.1510341614484787,NDUFA10,METFORMIN; METFORMIN HYDROCHLORIDE,False,28,Stim8hr
CEP120,0.1509809046983719,CD2,ALEFACEPT,False,40,Stim8hr
XYLB,0.1509731113910675,CD2,ALEFACEPT,False,19,Stim8hr
CCDC50,0.1509496867656707,ITK,PAZOPANIB; PAZOPANIB HYDROCHLORIDE; RITLECITINIB; RITLECITINIB TOSYLATE,False,28,Stim8hr
PELI3,0.1509455293416977,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,30,Stim8hr
OSGIN2,0.1509354412555694,CD79B,POLATUZUMAB VEDOTIN,False,15,Stim8hr
DHX32,0.1508698910474777,DPP4,ALOGLIPTIN; ALOGLIPTIN BENZOATE; ANAGLIPTIN; EVOGLIPTIN; GEMIGLIPTIN; LINAGLIPTIN; OMARIGLIPTIN; SAXAGLIPTIN HYDROCHLORIDE; SITAGLIPTIN; SITAGLIPTIN FUMARATE; SITAGLIPTIN HYDROCHLORIDE MONOHYDRATE; SITAGLIPTIN PHOSPHATE; TENELIGLIPTIN; TRELAGLIPTIN SUCCINATE; VILDAGLIPTIN,False,10,Stim8hr
ACTN1,0.1508690565824508,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,16,Stim8hr
CNDP2,0.1508532017469406,GSK3B,LITHIUM CARBONATE; LITHIUM CITRATE,False,13,Stim8hr
DDA1,0.1508419066667556,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,337,Stim8hr
FBXW7,0.150816336274147,HDAC7,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,231,Stim8hr
NISCH,0.1508001536130905,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,21,Stim8hr
RGS14,0.1507920175790786,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,22,Stim8hr
RNF44,0.1507841795682907,ITGB2,EFALIZUMAB; LIFITEGRAST,False,24,Stim8hr
BTN3A3,0.1507790982723236,ITGB2,EFALIZUMAB; LIFITEGRAST,False,52,Stim8hr
KATNA1,0.1507606655359268,CCR4,MOGAMULIZUMAB,False,42,Stim8hr
NAPRT,0.1507145762443542,RRM2B,CLOFARABINE; FLUDARABINE PHOSPHATE; GALLIUM NITRATE; GEMCITABINE; GEMCITABINE HYDROCHLORIDE; HYDROXYUREA; MOTEXAFIN GADOLINIUM,False,34,Stim8hr
CCNL1,0.1507140398025512,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,42,Stim8hr
EPS15L1,0.1507065594196319,ITGB2,EFALIZUMAB; LIFITEGRAST,False,102,Stim8hr
ASTE1,0.1506908982992172,EZH2,TAZEMETOSTAT; TAZEMETOSTAT HYDROBROMIDE,False,27,Stim8hr
FIBP,0.1506778299808502,ITGB2,EFALIZUMAB; LIFITEGRAST,False,119,Stim8hr
FLOT2,0.1506542861461639,BRD4,PELABRESIB,False,22,Stim8hr
H3-3A,0.1506148427724838,PPP3CA,VOCLOSPORIN,False,15,Stim8hr
MTMR4,0.150605171918869,AHR,TAPINAROF,False,35,Stim8hr
THNSL1,0.1505784839391708,PRKCA,MIDOSTAURIN,False,41,Stim8hr
CD40LG,0.1505549401044845,ACVR1,DIBOTERMIN ALFA; EPTOTERMIN ALFA; MOMELOTINIB; MOMELOTINIB DIHYDROCHLORIDE MONOHYDRATE; PACRITINIB; PACRITINIB CITRATE,False,50,Stim8hr
ITM2C,0.1505439281463623,PRKCA,MIDOSTAURIN,False,23,Stim8hr
PITPNB,0.1505384743213653,HDAC7,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,49,Stim8hr
TMEM63B,0.1504653394222259,NDUFV2,METFORMIN; METFORMIN HYDROCHLORIDE,False,35,Stim8hr
TRAF3IP2,0.1504460573196411,CD2,ALEFACEPT,True,34,Stim8hr
HDDC3,0.1503783911466598,AHR,TAPINAROF,False,21,Stim8hr
AZIN1,0.1503593772649765,PRKCA,MIDOSTAURIN,False,25,Stim8hr
ZNF121,0.1503574401140213,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,29,Stim8hr
PIK3R1,0.1503362208604812,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,28,Stim8hr
WBP1L,0.1503343284130096,CD3G,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB,False,34,Stim8hr
NR1D2,0.1503239572048187,CCR4,MOGAMULIZUMAB,False,49,Stim8hr
NPEPL1,0.1503117531538009,PRKCA,MIDOSTAURIN,False,31,Stim8hr
FAM217B,0.1503108739852905,CD79B,POLATUZUMAB VEDOTIN,False,28,Stim8hr
NDUFB11,0.1503033190965652,NDUFS7,METFORMIN; METFORMIN HYDROCHLORIDE,True,155,Stim8hr
FBXO25,0.1502212136983871,ACVR1,DIBOTERMIN ALFA; EPTOTERMIN ALFA; MOMELOTINIB; MOMELOTINIB DIHYDROCHLORIDE MONOHYDRATE; PACRITINIB; PACRITINIB CITRATE,False,15,Stim8hr
ATOSA,0.15016470849514,HDAC7,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,28,Stim8hr
GPATCH2,0.1501605063676834,AHR,TAPINAROF,False,33,Stim8hr
AP1S3,0.1501341462135315,CCR4,MOGAMULIZUMAB,False,28,Stim8hr
KLHL5,0.1501259803771972,PDE1B,DIPYRIDAMOLE; PENTOXIFYLLINE,False,53,Stim8hr
GYG1,0.1501030176877975,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,47,Stim8hr
STK26,0.1500970274209976,PRKCA,MIDOSTAURIN,False,10,Stim8hr
P4HTM,0.15008644759655,PARP2,NIRAPARIB; NIRAPARIB TOSYLATE MONOHYDRATE; OLAPARIB; PAMIPARIB; RUCAPARIB; RUCAPARIB CAMSYLATE; TALAZOPARIB; TALAZOPARIB TOSYLATE; VELIPARIB,False,65,Stim8hr
CD55,0.1500628292560577,CD2,ALEFACEPT,False,24,Stim8hr
TCF12,0.1500464528799057,BCR,ASCIMINIB; ASCIMINIB HYDROCHLORIDE; BOSUTINIB; BOSUTINIB MONOHYDRATE; DASATINIB; DASATINIB ANHYDROUS; IMATINIB; IMATINIB MESYLATE; NILOTINIB; NILOTINIB HYDROCHLORIDE MONOHYDRATE; PONATINIB; PONATINIB HYDROCHLORIDE,False,39,Stim8hr
ERO1A,0.1500464379787445,CD80,ABATACEPT; BELATACEPT,False,61,Stim8hr
ZNF428,0.1500376164913177,PRKCA,MIDOSTAURIN,False,29,Stim8hr
SRGN,0.1500089615583419,HDAC6,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN; VORINOSTAT,False,14,Stim8hr
CEP57L1,0.149958848953247,PNP,FORODESINE HYDROCHLORIDE,False,8,Stim8hr
CIART,0.1499584019184112,ITGB2,EFALIZUMAB; LIFITEGRAST,False,30,Stim8hr
CHPF2,0.1499448269605636,NDUFS2,METFORMIN; METFORMIN HYDROCHLORIDE,False,37,Stim8hr
NOA1,0.1499399244785308,NDUFA10,METFORMIN; METFORMIN HYDROCHLORIDE,False,25,Stim8hr
CPD,0.1499148309230804,AHR,TAPINAROF,False,45,Stim8hr
LDHB,0.1499148160219192,ACVR1,DIBOTERMIN ALFA; EPTOTERMIN ALFA; MOMELOTINIB; MOMELOTINIB DIHYDROCHLORIDE MONOHYDRATE; PACRITINIB; PACRITINIB CITRATE,False,15,Stim8hr
VEZF1,0.149882510304451,CD2,ALEFACEPT,False,115,Stim8hr
DUS4L,0.1498766988515854,PNP,FORODESINE HYDROCHLORIDE,False,68,Stim8hr
NPRL2,0.1498166173696518,ITGB2,EFALIZUMAB; LIFITEGRAST,False,41,Stim8hr
RPGR,0.1497463434934616,CRBN,LENALIDOMIDE; POMALIDOMIDE; THALIDOMIDE,False,20,Stim8hr
SH3YL1,0.1496981382369995,AHR,TAPINAROF,False,59,Stim8hr
ARL6IP6,0.1496762484312057,RARA,ACITRETIN; ADAPALENE; ALITRETINOIN; ETRETINATE; ISOTRETINOIN; TAZAROTENE; TRETINOIN,False,29,Stim8hr
ZSCAN12,0.149645134806633,ITGB2,EFALIZUMAB; LIFITEGRAST,False,21,Stim8hr
GNPDA1,0.1496394425630569,VKORC1,ACENOCOUMAROL; DICUMAROL; PHENINDIONE; PHENPROCOUMON; WARFARIN; WARFARIN SODIUM,False,26,Stim8hr
CEP104,0.1496320068836212,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,38,Stim8hr
SPRYD4,0.1496096700429916,PRKCA,MIDOSTAURIN,False,18,Stim8hr
MXD1,0.1496060341596603,CD2,ALEFACEPT,False,16,Stim8hr
MTRF1L,0.1495900303125381,NDUFS7,METFORMIN; METFORMIN HYDROCHLORIDE,False,27,Stim8hr
SUCLA2,0.1495879888534546,PARP2,NIRAPARIB; NIRAPARIB TOSYLATE MONOHYDRATE; OLAPARIB; PAMIPARIB; RUCAPARIB; RUCAPARIB CAMSYLATE; TALAZOPARIB; TALAZOPARIB TOSYLATE; VELIPARIB,False,74,Stim8hr
KDM5C,0.1495493948459625,IL2RB,ALDESLEUKIN; BASILIXIMAB; DACLIZUMAB; DENILEUKIN DIFTITOX; NOGAPENDEKIN ALFA INBAKICEPT,False,172,Stim8hr
RSPRY1,0.1495365649461746,AHR,TAPINAROF,False,19,Stim8hr
LGALS3BP,0.1495105028152465,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,25,Stim8hr
UBE2D4,0.1495086997747421,ATP1B3,ACETYLDIGITOXIN; DESLANOSIDE; DIGITOXIN; DIGOXIN; LANATOSIDE C,False,55,Stim8hr
ZBTB22,0.1494931280612945,PRKCA,MIDOSTAURIN,False,14,Stim8hr
RAB11B,0.1494923233985901,AHR,TAPINAROF,False,9,Stim8hr
RBAK,0.1494859755039215,CCR4,MOGAMULIZUMAB,False,32,Stim8hr
DCUN1D1,0.14944988489151,NDUFS6,METFORMIN; METFORMIN HYDROCHLORIDE,False,51,Stim8hr
ANGEL1,0.1494250297546386,PNP,FORODESINE HYDROCHLORIDE,False,11,Stim8hr
WASL,0.1494242250919342,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,74,Stim8hr
FOXK2,0.1493908762931823,CD3G,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB,False,39,Stim8hr
