gene,kNN_max_score,nearest_approved_target,is_approved_target,n_downstream_z3,culture_condition
SCLY,0.10226559638977051,NDUFB2,False,16,Stim48hr
ZNF480,0.10224197059869766,IMPDH2,False,22,Stim48hr
FAH,0.10221851617097855,CUL4A,False,12,Stim48hr
ANXA2R,0.1022036150097847,GPD2,False,21,Stim48hr
ARL10,0.10216174274682999,PDE7B,False,20,Stim48hr
CYTH4,0.10207761079072952,IL2RB,False,22,Stim48hr
PBX3,0.10207710415124893,LEPR,False,17,Stim48hr
CSNK2A2,0.10206832736730576,NDUFV3,False,71,Stim48hr
CAMTA1,0.10204396396875381,PNP,False,14,Stim48hr
CYBC1,0.1018947958946228,NDUFB6,False,26,Stim48hr
R3HDM1,0.10173799842596054,CD274,False,51,Stim48hr
RBM3,0.1016850546002388,ITGAL,False,32,Stim48hr
FAM161A,0.10159896314144135,PIK3CA,False,57,Stim48hr
RHBDD1,0.10154427587985992,EML4,False,30,Stim48hr
DYNC1LI1,0.10149180144071579,VKORC1,False,16,Stim48hr
C2orf74,0.10140988975763321,ADORA2A,False,10,Stim48hr
DDAH2,0.10140126943588257,PSMB9,False,26,Stim48hr
MTRF1,0.10130578279495239,CD2,False,15,Stim48hr
IL9R,0.10129208117723465,IFNAR1,False,15,Stim48hr
GOLGB1,0.10125678777694702,AHR,False,14,Stim48hr
CCDC6,0.10118348896503448,IMPDH2,True,202,Stim48hr
NLK,0.10118065774440765,IL4R,False,31,Stim48hr
NCLN,0.10114117711782455,GART,False,40,Stim48hr
PGM2,0.10113684087991714,IL4R,False,22,Stim48hr
ZNF627,0.10111942142248154,KIF5B,False,12,Stim48hr
P2RX7,0.10093062371015549,PNP,False,14,Stim48hr
PPM1F,0.10090906918048859,CRBN,False,84,Stim48hr
PKD2,0.10089428722858429,TNFRSF8,False,20,Stim48hr
GMFB,0.10078677535057068,IL2RB,False,14,Stim48hr
TRPC4AP,0.10076035559177399,INSR,False,34,Stim48hr
CCDC159,0.10073115676641464,INSR,False,12,Stim48hr
OXCT1,0.10071902722120285,NDUFA9,False,25,Stim48hr
MBD6,0.10067304968833923,ODC1,False,28,Stim48hr
SKIL,0.10064424574375153,ITGAL,False,17,Stim48hr
GTF2I,0.1006213054060936,PSENEN,False,51,Stim48hr
C1orf122,0.1006193459033966,CD2,False,15,Stim48hr
MYNN,0.10044096410274506,AHR,False,20,Stim48hr
KYAT1,0.10040885210037231,LEPR,False,56,Stim48hr
ZNF697,0.1003991886973381,PDE7A,False,9,Stim48hr
GIMAP5,0.10035066306591034,PRKCD,False,15,Stim48hr
TOR1AIP1,0.10033018887042999,DPP4,False,19,Stim48hr
ALCAM,0.10022532939910889,PIK3CG,False,22,Stim48hr
DNAJC1,0.10017962753772736,CTLA4,False,48,Stim48hr
CCNT2,0.1000482589006424,PDE6D,False,15,Stim48hr
METTL8,0.1000303328037262,HDAC3,False,49,Stim48hr
THOP1,0.10002629458904266,IL2RB,False,35,Stim48hr
RNF170,0.09997410327196121,IGF1R,False,31,Stim48hr
TMEM147,0.09987562149763107,CD274,False,33,Stim48hr
LRRC57,0.09987010806798935,PRKCD,False,29,Stim48hr
POLR3G,0.09986069053411484,ROCK2,False,16,Stim48hr
GNB4,0.09983150660991669,IL2RB,False,21,Stim48hr
ISOC2,0.0998195931315422,IL17RA,False,26,Stim48hr
BCL2,0.0997430831193924,PIK3CA,True,12,Stim48hr
CD151,0.09972192347049713,ITK,False,22,Stim48hr
NTAN1,0.09969975799322128,RXRB,False,11,Stim48hr
GCHFR,0.0996563732624054,IL2RB,False,19,Stim48hr
ACTN1,0.09965358674526215,AHR,False,38,Stim48hr
C1orf43,0.09959305822849274,PRKCA,False,50,Stim48hr
ZSCAN30,0.09953797608613968,NDUFB4,False,5,Stim48hr
SEC24D,0.09944604337215424,ITGB2,False,15,Stim48hr
PML,0.09939152747392654,TNFRSF8,False,24,Stim48hr
TMEM165,0.0992637500166893,NDUFB8,False,39,Stim48hr
PIP5K1C,0.09918036311864853,IL2RB,False,26,Stim48hr
ZNF215,0.09915590286254883,PPP3CA,False,26,Stim48hr
GFI1,0.09915195405483246,CDK4,False,13,Stim48hr
KDM5B,0.09914650768041611,INSR,False,30,Stim48hr
NUB1,0.09901238977909088,CSF2RB,False,35,Stim48hr
CRTC3,0.09900111705064774,GSK3A,False,16,Stim48hr
UBA7,0.09897907823324203,RXRB,False,15,Stim48hr
STXBP2,0.09897138178348541,KIF5B,False,28,Stim48hr
CNST,0.09890007227659225,IFNAR2,False,44,Stim48hr
LDOC1,0.09888909757137299,DPP4,False,15,Stim48hr
USF3,0.09886834770441055,CCR5,False,22,Stim48hr
ZNF593,0.09882928431034088,NDUFB8,False,49,Stim48hr
NSMF,0.09873941540718079,NDUFAF3,False,18,Stim48hr
IKBIP,0.09858410805463791,CD2,False,19,Stim48hr
THAP5,0.09847608953714371,KIF5B,False,97,Stim48hr
PHF20,0.09847050160169601,ADORA2A,False,212,Stim48hr
LCMT1,0.0984533280134201,TBXA2R,False,35,Stim48hr
ZDHHC4,0.09828852862119675,IL2RB,False,38,Stim48hr
SMCHD1,0.09828341752290726,ITGB2,False,36,Stim48hr
CPSF7,0.09824278205633163,ALOX5,False,41,Stim48hr
PTGFRN,0.09816790372133255,CD2,False,20,Stim48hr
SHISA5,0.09815368801355362,IL2RB,False,20,Stim48hr
HNRNPH2,0.09813209623098373,BRD2,False,24,Stim48hr
PLS1,0.09809762984514236,ACVR1,False,17,Stim48hr
XKR8,0.09803792834281921,NDUFB2,False,23,Stim48hr
C1orf35,0.09801208227872849,BCL2L1,False,21,Stim48hr
KLHL12,0.09795524924993515,CUL4A,False,34,Stim48hr
KCTD9,0.09781314432621002,GSK3B,False,25,Stim48hr
CCR7,0.09777981042861938,BRD3,False,14,Stim48hr
SLC25A17,0.0977625623345375,GPD2,False,19,Stim48hr
TBC1D32,0.09773954749107361,POLE3,False,10,Stim48hr
PIGH,0.09771505743265152,PRKCA,False,25,Stim48hr
EIF2D,0.09770576655864716,IGF1R,False,21,Stim48hr
STPG1,0.09769842773675919,DPP4,False,27,Stim48hr
NDST1,0.09766881912946701,MAP2K2,False,13,Stim48hr
AP1S1,0.09764230996370316,PDE6D,False,11,Stim48hr
FAR1,0.09760739654302597,NDUFA8,False,26,Stim48hr
C19orf12,0.09759438037872314,GPD2,False,14,Stim48hr
PNRC1,0.09756205230951309,CSNK1E,False,15,Stim48hr
OGFOD2,0.09755121916532516,ITGAL,False,18,Stim48hr
TMEM135,0.09754488617181778,RRM2B,False,25,Stim48hr
FSD1,0.09754006564617157,ITGA4,False,18,Stim48hr
PRDM4,0.09752602875232697,FCGRT,False,13,Stim48hr
MYO1B,0.097406767308712,INSR,False,21,Stim48hr
UQCR11,0.09739803522825241,CD3E,False,7,Stim48hr
PLEKHM2,0.09739799797534943,NDUFS8,False,32,Stim48hr
TRIR,0.09737099707126617,PDE4B,False,74,Stim48hr
ACYP1,0.09733115136623383,NDUFA10,False,18,Stim48hr
CIITA,0.09731727093458176,THRA,False,20,Stim48hr
CEP128,0.09721008688211441,NDUFB8,False,18,Stim48hr
SH3KBP1,0.09702127426862717,DPP4,False,10,Stim48hr
FUT8,0.09700203686952591,DPP4,False,11,Stim48hr
UBE2W,0.09689744561910629,CCR5,False,16,Stim48hr
MORC3,0.09687317162752151,CD274,False,32,Stim48hr
STX7,0.09682376682758331,BCL2L1,False,20,Stim48hr
MAGOHB,0.09680217504501343,ITGB2,False,32,Stim48hr
FBH1,0.09675265103578568,PRKCA,False,16,Stim48hr
FAM114A2,0.09670820832252502,PNP,False,14,Stim48hr
SLC39A10,0.09670262783765793,RXRB,False,24,Stim48hr
BTN3A1,0.09653300791978836,PRKAB1,False,30,Stim48hr
PROSER3,0.09636367112398148,HAVCR2,False,26,Stim48hr
OGG1,0.09634492546319962,IGF1R,False,23,Stim48hr
SERBP1,0.09623699635267258,HDAC4,False,73,Stim48hr
CD84,0.09622971713542938,IL2RB,False,13,Stim48hr
ASPHD2,0.09621186554431915,INSR,False,26,Stim48hr
RCC2,0.09608494490385056,HDAC2,False,52,Stim48hr
RSRC1,0.09608195722103119,NDUFB9,False,55,Stim48hr
CWC27,0.09607259929180145,VEGFA,False,105,Stim48hr
PMS1,0.09603545814752579,TXK,False,42,Stim48hr
FAM185A,0.09598226845264435,DPP4,False,15,Stim48hr
ENO2,0.09597868472337723,INSR,False,28,Stim48hr
GMDS,0.09593948721885681,CDK4,False,14,Stim48hr
FAHD2B,0.09591740369796753,NDUFA10,False,9,Stim48hr
RNF121,0.09585774689912796,PRKCD,False,41,Stim48hr
TRAM1,0.09572131931781769,TEC,False,29,Stim48hr
SLC10A3,0.0957106351852417,IFNGR2,False,8,Stim48hr
KRBOX4,0.09565567225217819,GPD2,False,19,Stim48hr
ABHD3,0.09547822922468185,PRKAG1,False,18,Stim48hr
LEPROTL1,0.09546000510454178,NDUFS3,False,14,Stim48hr
ERO1A,0.09537700563669205,PDE6D,False,33,Stim48hr
AVL9,0.09532352536916733,CUL4A,False,71,Stim48hr
TLNRD1,0.09530872851610184,TEC,False,15,Stim48hr
SRSF9,0.09529893100261688,IMPDH2,False,29,Stim48hr
SLC4A2,0.09525256603956223,NDUFB2,False,7,Stim48hr
ADORA2A,0.09519178420305252,PRKD3,True,44,Stim48hr
G6PD,0.09515538066625595,ACVR1,False,55,Stim48hr
ITPR3,0.09514915943145752,DPP4,False,21,Stim48hr
QRICH1,0.09512101113796234,NDUFAF3,False,80,Stim48hr
PDK2,0.0950816199183464,IDH1,False,32,Stim48hr
GNPAT,0.0950700119137764,DPP4,False,20,Stim48hr
ANKRD9,0.09505592286586761,NDUFA3,False,27,Stim48hr
RUNDC1,0.09500864148139954,NDUFA4,False,17,Stim48hr
HIKESHI,0.09500705450773239,ITGAL,False,19,Stim48hr
ATG4B,0.0950007438659668,PSMB10,False,20,Stim48hr
NT5E,0.0949958860874176,BRD2,False,12,Stim48hr
CRBN,0.09494621306657791,GSK3A,True,31,Stim48hr
LCLAT1,0.09494581073522568,CD79B,False,14,Stim48hr
THNSL1,0.09491991996765137,ROCK2,False,40,Stim48hr
SEMA7A,0.09491302818059921,CD2,False,20,Stim48hr
HMSD,0.09490561485290527,IGF1R,False,26,Stim48hr
MYG1,0.09480586647987366,NDUFB8,False,16,Stim48hr
LRATD2,0.09479881823062897,IL15RA,False,21,Stim48hr
MON1A,0.09479223191738129,BCL2L1,False,41,Stim48hr
TMEM254,0.09470345079898834,TNFRSF8,False,24,Stim48hr
PER2,0.09467363357543945,MAP2K2,False,11,Stim48hr
THEMIS,0.0946548730134964,POLD4,False,17,Stim48hr
POLQ,0.09451978653669357,ROCK1,False,31,Stim48hr
ZNF85,0.09448184818029404,TNF,False,27,Stim48hr
SYNRG,0.09448172897100449,TYK2,False,20,Stim48hr
ARFGEF1,0.09435444325208664,IL23A,False,12,Stim48hr
SMIM14,0.0943233072757721,CD79B,False,14,Stim48hr
DTD1,0.09431981295347214,ODC1,False,11,Stim48hr
GLB1,0.0943099856376648,ITGAL,False,14,Stim48hr
ZNF232,0.09425951540470123,NDUFB3,False,27,Stim48hr
IFI16,0.09415969997644424,NDUFS2,False,32,Stim48hr
STK38L,0.09413708001375198,IDH1,False,14,Stim48hr
CMSS1,0.09409018605947495,NDUFV2,False,13,Stim48hr
LRRC23,0.09408296644687653,HDAC1,False,22,Stim48hr
PYHIN1,0.09403840452432632,NDUFC1,False,7,Stim48hr
IBTK,0.09397487342357635,RRM2B,False,23,Stim48hr
RAB11A,0.0939495638012886,ACVR1,False,32,Stim48hr
MAP3K3,0.09394880384206772,SIGMAR1,False,19,Stim48hr
HRH2,0.0939289927482605,HDAC7,True,31,Stim48hr
DHCR24,0.09388138353824615,RRM2B,False,19,Stim48hr
FKBP15,0.09383562952280045,BCL2L1,False,16,Stim48hr
HNRNPLL,0.09382663667201996,NDUFB6,False,29,Stim48hr
CISH,0.09382566809654236,HDAC1,False,27,Stim48hr
RNF10,0.0937235951423645,CUL4A,False,23,Stim48hr
ZNF548,0.09370645135641098,CD274,False,13,Stim48hr
BZW1,0.09361066669225693,HDAC2,False,19,Stim48hr
AP1G2,0.09355772286653519,NDUFS7,False,16,Stim48hr
HIBADH,0.09349899739027023,PDE6D,False,18,Stim48hr
CEP70,0.09348689764738083,NDUFC1,False,21,Stim48hr
KIFBP,0.09342939406633377,RARA,False,36,Stim48hr
ZNF580,0.09332776814699173,NDUFA10,False,10,Stim48hr
EXO5,0.09332236647605896,PRKAB2,False,20,Stim48hr
POLL,0.09328914433717728,IDH1,False,19,Stim48hr
SEC22C,0.09322532266378403,INSR,False,16,Stim48hr
TMEM106C,0.09311806410551071,BRD3,False,15,Stim48hr
CFAP68,0.09311126172542572,PIK3CA,False,10,Stim48hr
MCTP2,0.09304504841566086,CD2,False,18,Stim48hr
COX14,0.09301786124706268,RRM2B,False,79,Stim48hr
USP18,0.09301065653562546,AHR,False,23,Stim48hr
SLC25A12,0.09300250560045242,RRM2B,False,8,Stim48hr
LRRC28,0.09294269233942032,NDUFC1,False,23,Stim48hr
ADAM8,0.09283304959535599,IL2RB,False,24,Stim48hr
RNF44,0.09282338619232178,PRKCD,False,23,Stim48hr
GATAD2B,0.09276577085256577,HDAC1,False,104,Stim48hr
IRAG2,0.09276574105024338,INSR,False,12,Stim48hr
CHD6,0.09273669123649597,PRKAB2,False,31,Stim48hr
SSNA1,0.09273549169301987,NDUFS8,False,38,Stim48hr
STK11IP,0.09270114451646805,SIGMAR1,False,48,Stim48hr
SNRPB2,0.09260780364274979,HDAC3,False,120,Stim48hr
ZNF175,0.09258584678173065,PPP3CA,False,33,Stim48hr
KIF15,0.09258435666561127,NDUFA4,False,22,Stim48hr
BABAM1,0.0925620049238205,NDUFB6,False,22,Stim48hr
OAS1,0.09251119941473007,CSF2RB,False,19,Stim48hr
BPHL,0.09237983822822571,PRKCD,False,21,Stim48hr
TMEM260,0.09228399395942688,CDK4,False,12,Stim48hr
MYO1E,0.09227105230093002,VEGFA,False,16,Stim48hr
SLC25A19,0.09224263578653336,CD2,False,16,Stim48hr
BLOC1S5,0.09218872338533401,RXRB,False,13,Stim48hr
RDH10,0.09213837236166,PIK3CG,False,44,Stim48hr
ELOVL6,0.09212731570005417,SIGMAR1,False,10,Stim48hr
MAP4K3,0.09210745990276337,NDUFB8,False,9,Stim48hr
SERPINH1,0.09199650585651398,NR3C1,False,23,Stim48hr
TMEM65,0.09194698184728622,CD274,False,33,Stim48hr
DBNL,0.09185802191495895,PSMB5,False,21,Stim48hr
RCSD1,0.09183184057474136,DPP4,False,9,Stim48hr
SRC,0.09176081418991089,BRD4,True,11,Stim48hr
GPR183,0.09161712974309921,PNP,False,47,Stim48hr
ARAP1,0.0915542021393776,HDAC2,False,15,Stim48hr
SGSM2,0.09148307144641876,KCNC4,False,24,Stim48hr
BCL7A,0.09142693877220154,TUBB4B,False,61,Stim48hr
TSKU,0.09139437973499298,PRKAA1,False,26,Stim48hr
ZNF107,0.09133953601121902,PDE6D,False,28,Stim48hr
FUNDC2,0.09129875153303146,HDAC2,False,48,Stim48hr
SYF2,0.09122058749198914,INSR,False,11,Stim48hr
DPF3,0.09120532125234604,MAP2K2,False,12,Stim48hr
TTBK2,0.09116620570421219,KIF5B,False,33,Stim48hr
KHSRP,0.09115957468748093,RXRB,False,48,Stim48hr
LRRN3,0.0911526158452034,AKT2,False,19,Stim48hr
TOMM5,0.09114781767129898,POLD4,False,39,Stim48hr
SLC20A1,0.09110803157091141,GART,False,19,Stim48hr
FAM24B,0.09106212854385376,ODC1,False,10,Stim48hr
RBM4B,0.0909818634390831,ITGAL,False,13,Stim48hr
XXYLT1,0.09096832573413849,CD274,False,26,Stim48hr
SUB1,0.09096168726682663,PIK3CG,False,23,Stim48hr
ZMYND8,0.09070663899183273,RXRB,False,85,Stim48hr
ZCCHC10,0.0907013863325119,RRM2B,False,23,Stim48hr
ZNF121,0.09065984189510345,BRD3,False,28,Stim48hr
PCCB,0.09051588922739029,ITGAL,False,15,Stim48hr
PLP2,0.09046027809381485,ROCK2,False,9,Stim48hr
DESI2,0.09039419889450073,CCR5,False,29,Stim48hr
YES1,0.09032637625932693,IL2RB,True,56,Stim48hr
PSME3,0.09030311554670334,IL4R,False,26,Stim48hr
TOM1,0.09028731286525726,BRD4,False,16,Stim48hr
ATP13A1,0.09028584510087967,TXK,False,38,Stim48hr
AMPD2,0.09024664759635925,SRC,False,11,Stim48hr
DAPK3,0.09023703634738922,CCDC6,False,12,Stim48hr
OCIAD1,0.09023591876029968,RXRB,False,16,Stim48hr
ITM2A,0.09022840857505798,HDAC2,False,18,Stim48hr
MAPK9,0.09021034836769104,NR3C1,False,23,Stim48hr
GTF2H3,0.09020484238862991,DPP4,False,31,Stim48hr
ZNF675,0.0901971161365509,PNP,False,20,Stim48hr
ERCC8,0.0901544988155365,NDUFB8,False,34,Stim48hr
CEP20,0.09014107286930084,SIGMAR1,False,13,Stim48hr
APRT,0.09008891880512238,IL4R,False,36,Stim48hr
SIL1,0.08988785743713379,GSK3A,False,34,Stim48hr
GAA,0.08977804332971573,RXRB,True,5,Stim48hr
CLK4,0.08973702043294907,NR3C1,False,34,Stim48hr
ARHGAP18,0.08973023295402527,IL4R,False,27,Stim48hr
M6PR,0.08957221359014511,LAG3,False,9,Stim48hr
MLLT10,0.08948303759098053,RXRB,False,6,Stim48hr
EMC10,0.0894472599029541,GSK3A,False,26,Stim48hr
FRG1,0.08941296488046646,RXRB,False,23,Stim48hr
TTC3,0.0893397405743599,NDUFS7,False,19,Stim48hr
CISD2,0.08928945660591125,BCR,False,30,Stim48hr
ZFP36L2,0.08924722671508789,PNP,False,48,Stim48hr
ZDHHC24,0.08916544169187546,DPP4,False,19,Stim48hr
MCU,0.08907471597194672,PIK3CG,False,20,Stim48hr
ING2,0.08904807269573212,ATP1B3,False,62,Stim48hr
CCDC14,0.08903820067644119,KIF5B,False,21,Stim48hr
DVL1,0.08886434882879257,IMPA1,False,28,Stim48hr
STRN,0.088755302131176,TNF,False,33,Stim48hr
ZNF225,0.08859176188707352,NDUFS5,False,12,Stim48hr
RIPK3,0.08858311176300049,LCK,False,19,Stim48hr
PTOV1,0.08857851475477219,ODC1,False,13,Stim48hr
UXT,0.08842666447162628,INSR,False,25,Stim48hr
SMNDC1,0.08838549256324768,ALOX5,False,31,Stim48hr
FER,0.08833908289670944,ITGAL,False,10,Stim48hr
NOSIP,0.08831016719341278,PRKCD,False,32,Stim48hr
SFI1,0.08797256648540497,CD79B,False,27,Stim48hr
SLC19A2,0.08795904368162155,IL3RA,False,20,Stim48hr
WDR13,0.08791374415159225,CDK4,False,13,Stim48hr
MORN2,0.08788000792264938,PPP3CA,False,9,Stim48hr
H4C3,0.08781642466783524,BRD4,False,7,Stim48hr
KIF5B,0.08777810633182526,TYK2,True,28,Stim48hr
ANKRD36,0.08760081231594086,BCL2L1,False,15,Stim48hr
FBXW4,0.0874612033367157,RXRB,False,16,Stim48hr
TASOR2,0.08742063492536545,IL17RA,False,68,Stim48hr
RIMS3,0.08724980056285858,THRA,False,15,Stim48hr
PSTPIP2,0.08708087354898453,AHR,False,25,Stim48hr
PHTF2,0.0870145857334137,CD274,False,21,Stim48hr
FASTKD1,0.08695283532142639,APH1B,False,27,Stim48hr
IL32,0.0868305042386055,ADORA2A,False,16,Stim48hr
ZNF260,0.0868183970451355,IL4R,False,23,Stim48hr
S100A4,0.08678260445594788,VKORC1,False,31,Stim48hr
DHTKD1,0.08667155355215073,IL4R,False,19,Stim48hr
ZNF586,0.08666590601205826,PSMB8,False,39,Stim48hr
BLOC1S2,0.08646759390830994,RRM2B,False,111,Stim48hr
WSB1,0.08643382787704468,NDUFC1,False,17,Stim48hr
NETO2,0.08641120046377182,CRBN,False,16,Stim48hr
S100A11,0.08634637296199799,INSR,False,53,Stim48hr
PRKCI,0.08632376044988632,GSK3A,True,17,Stim48hr
TCAIM,0.0860438346862793,BRD3,False,16,Stim48hr
SENP7,0.08603823930025101,NDUFS7,False,32,Stim48hr
UNC119,0.08603121340274811,PRKCA,False,15,Stim48hr
TMEM268,0.08596747368574142,CD274,False,45,Stim48hr
ANKRD37,0.08591325581073761,DPP4,False,13,Stim48hr
ATP5MC1,0.08585929125547409,KEAP1,False,27,Stim48hr
CLTA,0.08583983033895493,ADORA2A,False,15,Stim48hr
TRIM65,0.08579695969820023,ADORA2A,False,14,Stim48hr
IL16,0.08567195385694504,TYK2,False,19,Stim48hr
ZNF333,0.08562638610601425,VDR,False,14,Stim48hr
LY75,0.08554861694574356,CD79B,False,7,Stim48hr
HIGD2A,0.08552246540784836,CRBN,False,20,Stim48hr
ID3,0.08551445603370667,HDAC4,False,23,Stim48hr
SLC7A6,0.08544360101222992,ALOX5,False,25,Stim48hr
ZCCHC3,0.08542674779891968,VKORC1,False,34,Stim48hr
DDX5,0.08538215607404709,IL4R,False,82,Stim48hr
SYNJ2,0.08534406125545502,TYK2,False,7,Stim48hr
FAM53C,0.08528479933738708,RRM2B,False,13,Stim48hr
PLAUR,0.08528323471546173,IMPDH2,False,12,Stim48hr
TACC1,0.08525358140468597,ITGAL,False,23,Stim48hr
TMEM101,0.08521751314401627,FCGRT,False,17,Stim48hr
EMP1,0.08517424762248993,HDAC4,False,21,Stim48hr
SLFN5,0.08512693643569946,NDUFA10,False,22,Stim48hr
CCNDBP1,0.08511549234390259,BRD3,False,17,Stim48hr
USP20,0.08507334440946579,ATP1B3,False,13,Stim48hr
UTS2,0.08497454226016998,RXRB,False,15,Stim48hr
CTNNBIP1,0.08489151298999786,NDUFA4,False,19,Stim48hr
MAML2,0.08485688269138336,ROCK1,False,24,Stim48hr
PCYOX1,0.08477102965116501,ITGAL,False,11,Stim48hr
MAN2B2,0.08461958914995193,NDUFA10,False,8,Stim48hr
MFSD13A,0.08439595252275467,NDUFS3,False,16,Stim48hr
ATP6V0A1,0.08435794711112976,NDUFV2,False,11,Stim48hr
APBB3,0.08434984087944031,RAMP1,False,12,Stim48hr
ABI1,0.08419834077358246,PDE7A,False,28,Stim48hr
TMEM106B,0.08417151868343353,KIF5B,False,36,Stim48hr
STOML2,0.08405840396881104,CD3G,False,27,Stim48hr
ECHDC1,0.08403641730546951,APH1B,False,17,Stim48hr
HERC4,0.08396657556295395,CD2,False,37,Stim48hr
DTNBP1,0.08391916751861572,INSR,False,26,Stim48hr
PDXK,0.0838065817952156,PIK3CG,False,11,Stim48hr
KCTD11,0.0837595984339714,NDUFA12,False,10,Stim48hr
ACAP2,0.08375674486160278,EML4,False,13,Stim48hr
METTL9,0.0836925208568573,NR3C1,False,12,Stim48hr
MAL,0.08363751322031021,IDH2,False,9,Stim48hr
JAM3,0.08336185663938522,TNFRSF8,False,16,Stim48hr
CD74,0.08335693180561066,PRKAG1,False,13,Stim48hr
DAXX,0.08331312984228134,AKT2,False,58,Stim48hr
COMT,0.08330609649419785,ACVR1,False,24,Stim48hr
ZNF552,0.08329092711210251,CD2,False,22,Stim48hr
MDM2,0.08327082544565201,PDE6D,False,36,Stim48hr
PLIN3,0.08320212364196777,AHR,False,20,Stim48hr
TMEM39B,0.08311212807893753,PIK3CA,False,26,Stim48hr
ETV3,0.08303280919790268,CD79B,False,41,Stim48hr
IFI44,0.08292761445045471,IL2RB,False,14,Stim48hr
PRPSAP2,0.08286087960004807,GART,False,25,Stim48hr
ZNF571,0.08283565193414688,GAA,False,10,Stim48hr
WDFY2,0.08272117376327515,KCNC4,False,17,Stim48hr
GPCPD1,0.082699716091156,CACNB3,False,24,Stim48hr
GMNN,0.08268516510725021,PDE6D,False,12,Stim48hr
MRNIP,0.0826830118894577,CUL4A,False,25,Stim48hr
ATG5,0.08255709707736969,PDE3B,False,23,Stim48hr
FTH1,0.08253200352191925,CD2,False,22,Stim48hr
CARMIL1,0.08251345902681351,NDUFS7,False,28,Stim48hr
BAZ1B,0.08246175944805145,CD3G,False,48,Stim48hr
TCIRG1,0.08241978287696838,DPP4,False,12,Stim48hr
SLC41A2,0.08233098685741425,NDUFC1,False,39,Stim48hr
PQBP1,0.08232451230287552,PSMB8,False,99,Stim48hr
ARID5A,0.08226339519023895,PRKD3,False,61,Stim48hr
SLAMF1,0.08217799663543701,ADORA2A,False,29,Stim48hr
KBTBD7,0.08212102204561234,ITGB2,False,26,Stim48hr
SPATS2,0.08198175579309464,IL4R,False,46,Stim48hr
RNF5,0.08197254687547684,PDE4B,False,18,Stim48hr
AP2A2,0.08176537603139877,APH1B,False,18,Stim48hr
CAMK2G,0.08175383508205414,PDE1B,False,18,Stim48hr
TLE5,0.0817141979932785,IL2RB,False,22,Stim48hr
C14orf28,0.08132154494524002,CD80,False,14,Stim48hr
CENPS,0.08127108961343765,ATP1B1,False,20,Stim48hr
EPSTI1,0.08122700452804565,PDE7A,False,13,Stim48hr
N4BP2,0.0807817205786705,TNFRSF8,False,20,Stim48hr
OSBPL3,0.08063485473394394,NDUFB8,False,28,Stim48hr
MINDY3,0.08062931150197983,PDCD1,False,16,Stim48hr
CUTC,0.0804402306675911,NDUFB8,False,20,Stim48hr
ESRRA,0.08042687922716141,HRH2,False,47,Stim48hr
H1-1,0.08036492019891739,ITGAL,False,35,Stim48hr
TRIM21,0.0803179144859314,IL2RB,False,8,Stim48hr
TMEM168,0.07999644428491592,IL17RA,False,18,Stim48hr
RNF122,0.07998478412628174,IL2RB,False,24,Stim48hr
TMX4,0.0798606276512146,TEC,False,13,Stim48hr
CIZ1,0.07965058088302612,TNF,False,22,Stim48hr
IZUMO4,0.07958570122718811,BRD3,False,25,Stim48hr
NEK2,0.07946719229221344,CD3E,False,7,Stim48hr
TCTN3,0.0794367715716362,ATP1B3,False,7,Stim48hr
CEP83,0.07941312342882156,DPP4,False,94,Stim48hr
GHDC,0.07939405739307404,APH1B,False,25,Stim48hr
FBXL6,0.07931417971849442,HDAC6,False,51,Stim48hr
AGGF1,0.07928600162267685,PRKCH,False,28,Stim48hr
VPS50,0.07926491647958755,CSNK1E,False,42,Stim48hr
RBM43,0.07901418209075928,NDUFB10,False,7,Stim48hr
MSANTD3,0.07889028638601303,PRKD3,False,45,Stim48hr
UNK,0.07887368649244308,INSR,False,36,Stim48hr
RASA1,0.07878482341766357,IRAK1,False,15,Stim48hr
ISYNA1,0.07863160222768784,THRA,False,34,Stim48hr
INSIG2,0.07844578474760056,KCNQ5,False,32,Stim48hr
SEMA4C,0.07839775085449219,CD2,False,21,Stim48hr
STK38,0.07836014777421951,IDH1,False,21,Stim48hr
ANKRD10,0.07828300446271896,CD3E,False,41,Stim48hr
SLC36A1,0.07825271785259247,ITGAL,False,30,Stim48hr
CD81,0.07824674993753433,NDUFB6,False,13,Stim48hr
FBXO43,0.07820414006710052,HAVCR2,False,13,Stim48hr
HADH,0.07793772220611572,CD2,False,34,Stim48hr
ZBED5,0.0779045894742012,BCL2L1,False,30,Stim48hr
TMEM41A,0.07787282019853592,RRM2B,False,17,Stim48hr
TMBIM1,0.07785186171531677,CSF2RB,False,19,Stim48hr
FAM241A,0.07781337201595306,CD274,False,32,Stim48hr
KDM4C,0.07773362100124359,NDUFA4,False,26,Stim48hr
TRUB1,0.07758805900812149,INSR,False,17,Stim48hr
TTC31,0.07758181542158127,IL23A,False,20,Stim48hr
IFI44L,0.07752280682325363,PRKCQ,False,16,Stim48hr
DENND1A,0.0775003731250763,NDUFS7,False,7,Stim48hr
ZNF133,0.07740411162376404,GSK3B,False,19,Stim48hr
MSH5,0.07737846672534943,NDUFA10,False,37,Stim48hr
PPT2,0.0771130844950676,PIK3CA,False,19,Stim48hr
TMEM183A,0.07689312845468521,HDAC4,False,15,Stim48hr
IFI27L2,0.0768575370311737,PRKAB1,False,19,Stim48hr
