gene,rest_coef_beta,rest_se_beta,rest_signed_log10p,stim8hr_coef_beta,stim8hr_se_beta,stim8hr_signed_log10p,stim48hr_coef_beta,stim48hr_se_beta,stim48hr_signed_log10p
ABCB1,0.0032956088321318,0.0095495390348618,0.1366646842597109,-0.0016961388496906,0.0094981102614987,-0.0663742541492796,-0.001258748233972,0.0095564994708346,-0.0480745828476776
ABCB10,-0.0031930290261383,0.0095500394443331,-0.1318706506001844,0.0050008995240711,0.0094961910623168,0.2229597721364176,0.0022166553194048,0.0095588230304242,0.0879784100426874
ABCB6,-0.0197554277241144,0.0095469862849024,-1.4140537113117904,0.0034962439759543,0.0094983939653733,0.1470232966607866,0.0022448815685205,0.009557049358928,0.0892174757414546
ABCB7,0.0007504156276384,0.0095484308118504,0.0280936657717079,0.0007140854995546,0.0094968836220196,0.0268427304609048,-0.0056291252409054,0.0095551371570452,-0.2550870388435347
ABCB8,0.0045834137398475,0.0095498909282069,0.1997801498907999,0.0138056530755741,0.0094963392280594,0.8355459188632418,-0.0050014081548273,0.0095575866606015,-0.2212832308689105
ABCB9,-0.0024234468667746,0.0095503081914956,-0.0970788926939399,-0.0125347093642746,0.0094963759740776,-0.7284362486562309,0.0119122186786784,0.0095564647697464,0.6724274344398466
ABCC1,-0.0104604199465465,0.0095512659071769,-0.5631075275581229,-0.0062383974854623,0.009500994798956,-0.2911977251312811,-0.0022454630678007,0.0095567959875121,-0.0892452418914719
ABCC2,0.0062707584456495,0.0095489335406077,0.2912481590786671,-0.0108950611321603,0.0094957174940957,-0.5998843856606605,-0.0072616569221098,0.0095555165488988,-0.3493966113665533
ABCC4,-0.0185896830464473,0.0095473049930263,-1.2877969327049048,-0.0173219197729304,0.0094955312748878,-1.1665576253064034,0.0056775275055017,0.0095551868063001,0.2577445462617804
ABCC5,0.0054108723324154,0.0095490680693532,0.2433856831844025,-0.0153490727107934,0.009497443555872,-0.974302299766257,0.0126254086211762,0.009556269467547,0.7293811258619449
ABCD2,0.0123540760303128,0.0095482312863618,0.7083175417179445,0.0219318512714189,0.0095015479017056,1.677691418990593,0.0111938341005058,0.0095550465210133,0.6172275971261214
ABCD3,-0.000534488196872,0.0095504039403631,-0.0198280665845752,-0.0066458438440783,0.0094960996357412,-0.3151223980451254,0.0013309231451984,0.0095552611968414,0.0509878506159398
ABCD4,0.0034736482977179,0.0095488204461992,0.1450681247026256,0.0090777349631443,0.0094961609450704,0.4696402416235233,-0.0032170347309747,0.00955603324854,-0.1328935432925511
ABCE1,-0.0029736285917248,0.0095512761929022,-0.1217348470742378,-0.020554465707035,0.009494728879109,-1.51680825969315,-0.0089695099819773,0.0095563496473293,-0.4584689809291403
ABCF2,-0.0081121181022447,0.009548596471929,-0.4027571175781335,-0.0097829112708321,0.009496066372102,-0.5186495334644211,-0.0175686061412534,0.0095537455307756,-1.1807601854561007
ABCF3,-0.0106788401791307,0.0095490247147215,-0.5792914872934236,0.0009099966178497,0.0094964317245231,0.034487287413975,0.0246759029558123,0.0095524819699241,2.008683653688822
ABCG1,-0.0118806081005544,0.0095494859513179,-0.6706304122296649,-0.0050131338180399,0.0095002100185779,-0.2234967395763734,-0.0047564835263914,0.0095551094722538,-0.2085628431626134
ABCG2,-0.002180346463448,0.0095484879499162,-0.0865132649022303,0.0106777061571306,0.0094968662427903,0.5835368287308852,-0.0051492270151672,0.0095548443684497,-0.229178787576027
ABHD10,-0.0132240543193141,0.0095503781485939,-0.7794106170466703,-0.0045089342835308,0.0095035465057944,-0.1970961794064206,-0.0052212279614129,0.0095554281685214,-0.2329985432804381
ABHD11,-0.0094047944034192,0.0095485570085256,-0.4885531067501041,0.0109099281748553,0.0094969686620781,0.6008946122059342,0.0086284393868382,0.0095553114039348,0.4358711080951759
ABHD12,-0.0019688043613409,0.0095498451865453,-0.0774462563191135,-0.010330232044398,0.0094957327460253,-0.5580358347373597,-0.0146943761765803,0.0095573742013969,-0.9058702615574058
ABHD13,0.0018786921391092,0.0095497840809075,0.0736341191900372,-0.0082321895751199,0.0094995449820433,-0.413202488784486,0.008448901408865,0.0095588754080881,0.4239116336293426
ABHD14A,-0.001063739738587,0.0095494866822552,-0.0403351553428534,0.0063316946711324,0.0095006416438864,0.2965898991516236,0.0065644651202307,0.0095550972080197,0.307955500512457
ABHD14B,-0.0060128959063534,0.0095487315323894,-0.27662637907202,-0.0064183138436887,0.0094960784047976,-0.3017914479430773,0.0132359768819895,0.0095549029036785,0.7798839989743178
ABHD16A,-0.0016538442899607,0.0095490243548575,-0.0642402398012475,0.0110480602563793,0.0094958385449245,0.6114248277323908,0.0059544918504761,0.0095569259664952,0.2730598525644763
ABHD17B,-0.0116317473224465,0.0095559513888603,-0.650635148099252,-0.0250800368727263,0.0094937319852256,-2.0830370970378858,0.0034431767984134,0.0095567304458719,0.1434894131934892
ABHD17C,0.0016296172656639,0.0095484758484387,0.0632409421824118,0.0013721257472724,0.0094959240178311,0.0530021416335837,-0.0181607148285264,0.0095559654867516,-1.2410919025473928
ABHD18,-0.0001463646208881,0.0095492004667268,-0.0053436194562561,0.0089577419431928,0.0094963027419379,0.4614831383261403,0.0160771684438737,0.0095573381068477,1.033564262992825
ABHD2,0.0120646977199997,0.009548611143563,0.6852152306653129,0.0004576801309528,0.0094985547518848,0.0170189452880268,-0.0040313273436427,0.0095554527602094,-0.1719104692821504
ABHD3,0.0150560664562642,0.0095483524450853,0.939811054803809,0.0153344505048649,0.0094984117472202,0.9727948927969674,0.0212849746655161,0.0095531275063398,1.5867551847228591
ABHD4,-0.0105187297831516,0.0095497793485466,-0.5674802971449323,-0.0057881620299558,0.0095005007797497,-0.2657022365103472,-0.0018764745898459,0.009555240469872,-0.0734954524417291
ABHD5,-0.0162464108774033,0.0095481575054732,-1.0512278399528048,0.0175297985155371,0.0094963947365029,1.187571340570962,-0.0188976989861935,0.009553571562431,-1.3192537560620452
ABHD6,-0.0117819563132228,0.0095483517086314,-0.6630255152566067,0.0050947886711161,0.0094971743855161,0.2279304898539223,0.0019801643848542,0.0095568550829577,0.0778670461731632
ABHD8,0.0180312896291366,0.0095475424900366,1.229332653364218,0.0115754388019492,0.0094967576813483,0.651861224156195,0.005345503648369,0.0095574578470491,0.2396021680938959
ABI1,-0.0071705954031209,0.0095519166166674,-0.3440443739689596,-0.0128124925224704,0.0094979137773067,-0.751116510288919,-0.0039732952577538,0.0095552764026115,-0.1690596711539383
ABI2,0.0005882716653022,0.0095499541700875,0.0218729295970763,-0.0096164535812556,0.0094958162689853,-0.5069272122916156,-0.0061553243924072,0.0095550603269219,-0.2844458235373804
ABI3,0.0105363181551117,0.009550292086669,0.5687247202589553,0.0166296618495225,0.0094951684818965,1.0974087175929912,0.0159337745530378,0.0095539983846812,1.020486640459776
ABITRAM,-0.0026157454998984,0.0095488191721636,-0.105606047918633,0.0026520360333708,0.0094962456842222,0.1078823919857584,-0.018646133539516,0.0095560350061846,-1.2919699138019198
ABL1,-0.0088028419435593,0.0095494840976452,-0.4477620859570674,-0.0070609854672014,0.0094961580270416,-0.3399344092067345,0.0032900155966293,0.0095553023614544,0.1363099126122173
ABL2,-0.0084607140035379,0.0095485385510151,-0.4252776758470555,0.0079932139633724,0.0094963660787508,0.3979758109254174,0.0038864337739707,0.0095552343161343,0.1648094561357531
ABR,0.0065408518263274,0.009548593785099,0.3068411129215516,0.0164741442855496,0.0094949377003054,1.0821746336206295,0.0192071093326879,0.0095531745844485,1.3526363998961035
ABRACL,-0.0158907155180925,0.0095477867534778,-1.0173922873385477,-0.0117770035170329,0.0094962351430777,-0.6676891810249024,-0.0269091626285619,0.009552851420988,-2.313529069754421
ABRAXAS1,0.0005207022787105,0.0095488601672034,0.0193088199106562,-0.0064623220631112,0.0094972928401941,-0.3043070704277603,-0.0015140575084556,0.0095560549176868,-0.0584322396427066
ABRAXAS2,-0.0096495403231399,0.0095484311684095,-0.5055174448463418,0.0107297312658383,0.0094961944920923,0.5874656701638667,0.0011320236958144,0.0095556652954375,0.043015420096277
ABTB1,-0.003070933722053,0.0095512762788785,-0.1262017784877931,-0.000821706936634,0.0094966050369128,-0.0310272008924749,0.0076329105486855,0.0095559301488119,0.3721774164238173
ABTB2,-0.0041791652749724,0.0095533328193916,-0.1792803222107345,-0.0030162714980571,0.0094962542454249,-0.1244910303120699,0.0103764946706172,0.0095573845463762,0.5565274539669158
ABTB3,-0.0066488413816158,0.0095492092394605,-0.3131191279990547,0.0084007489615031,0.0094978679756982,0.4242900400568504,0.0170059844129673,0.0095560895656766,1.1239553417872257
ACAA1,-0.0355396443556017,0.0095430810034713,-3.705564504873263,-0.0090511068558668,0.0094961939825821,-0.4678251765985945,-0.0131985729350766,0.0095551824112785,-0.7767241579680001
ACAA2,0.0001454572057036,0.0095502587431466,0.0053096978856075,0.0171779449061331,0.0094959105242349,1.151928217862106,0.0101259543451605,0.0095549175552544,0.538687964619626
ACACA,-0.0003166777061276,0.0095488321801061,-0.0116442383532358,-0.0111704407580038,0.0094957058033015,-0.6207424545451342,-0.0053613941329426,0.0095548807096431,-0.2405359612028688
ACACB,-0.0003287830482861,0.0095501743185183,-0.0120937088326188,-0.0093179419506358,0.0094969311105505,-0.4860649778098597,0.0209037039262281,0.0095532960956605,1.542382171113429
ACAD10,-0.0160038275596869,0.0095476344026206,-1.0281391586967528,0.0014207423364572,0.0094965243968053,0.0549857487088007,0.0064251737642315,0.009558080610121,0.2997678057892471
ACAD11,0.0139060485189038,0.009548068593331,0.8377222719557493,-0.0041430649910044,0.0094965166915069,-0.1787171516618954,0.0085714594664771,0.0095548788154331,0.4321530148581327
ACAD8,0.002408025413265,0.0095495174502116,0.0964105197321092,0.0147656868276267,0.0094953007936946,0.9209543473664548,-0.0049624041532398,0.0095564219299523,-0.2192650956987149
ACAD9,-0.0084829320723583,0.0095491150525713,-0.4266947953119,0.0108597467469708,0.0094965446639316,0.5971603155312305,0.005761766537802,0.009555082412527,0.2623957691476826
ACADM,0.0042849527731803,0.0095490985581802,0.1846637142778635,0.0029644273776063,0.0094963498355199,0.1220984246394727,0.0010832686282518,0.0095552244931301,0.0410827487151461
ACADS,-0.0043278037724785,0.0095504207317451,-0.1867877543658063,-0.013866904021235,0.0094954303807709,-0.8409887745285858,-0.0029063780365144,0.0095553038254902,-0.118610263330701
ACADSB,-0.0002290564957099,0.0095490572266389,-0.0083915822866834,-0.0042556923511679,0.0094974506581452,-0.1843567523679715,0.0094591009997399,0.0095547876508992,0.4918699873438603
ACADVL,0.012583077009775,0.0095481721085365,0.7268109903239096,0.013722005091278,0.0094961543322016,0.8283185046044882,0.0175282771658391,0.0095565134928373,1.1761603590508265
ACAP1,0.0032444129688117,0.0095488355181761,0.1342826871619728,0.0182244693528331,0.0094951676839007,1.2598975249419424,-0.0045283238977786,0.0095551461435181,-0.1968364003113468
ACAP2,0.0035338422151628,0.0095496034524508,0.1479157047439498,0.0197465281814605,0.0094943699479754,1.425208196728018,-0.0003586033386893,0.0095552742852336,-0.0131997818069608
ACAP3,0.0219703568278327,0.0095480483766092,1.669408631276662,0.0118881196470883,0.0094957821569084,0.67650125573735,0.0070455748598491,0.0095550489292276,0.3363788311411291
ACAT1,0.008874434320709,0.0095513407266754,0.4524190301331698,-0.0054074475243762,0.0094970158411596,-0.2448058184412656,-0.012654237624537,0.0095553875938446,-0.7318198970771953
ACAT2,0.0024155738694812,0.0095533000407219,0.0966998941208175,-0.0070637176876818,0.0094972083887849,-0.3400525276391143,-0.0071033220400361,0.0095556053335313,-0.339821962850171
ACBD3,-0.0065057625804363,0.0095489251130055,-0.3047890154068486,0.0030097207945071,0.0094962279487226,0.1241887740689562,-0.0124836097044144,0.0095546769295946,-0.7180689248688724
ACBD4,0.0219004886513999,0.0095474465536671,1.661191407888323,0.0103365910072354,0.0094958625716347,0.5584896922040692,0.0132069605782261,0.0095544847855328,0.7775055745969743
ACBD5,-0.0010741740107291,0.0095545715962033,-0.0407255792249569,0.0063457296716837,0.0094960557066028,0.2975791721729594,-0.0015368016114148,0.0095552702725978,-0.0593699619825753
ACBD6,0.0134921975634917,0.009548622633216,0.8022106443139085,0.0019618695584984,0.0095031871388371,0.0775608120633622,-0.0073337145433177,0.0095563049938891,-0.3537456755834853
ACBD7,0.0015325127550361,0.0095496611966311,0.0592309024137252,-0.0210550481510865,0.0094950225314252,-1.5749461836568426,-0.001304200048377,0.0095564726560971,-0.049903040276216
ACCS,0.0199193671248095,0.0095469497239273,1.432268930981328,-0.0002566148635063,0.0094966869171789,-0.0094644401702958,0.0097156755625394,0.0095562699311889,0.509580725693316
ACD,-0.0005433801493921,0.0095493383428302,-0.0201676507692404,0.0068460239687845,0.0094965239875444,0.3269904170357464,-0.0215199132020686,0.0095549607823517,-1.6138928316112018
ACE,-0.0082813436552613,0.009548797133443,-0.4136201309014226,0.0249322200804209,0.0094934202652228,2.063244908098163,0.0023201654005196,0.0095623693037816,0.0924313095831655
ACER3,-0.0088142220223136,0.0095487934998479,-0.4485617946484302,-0.0127746529272846,0.0094991824500739,-0.747845150036138,0.0036942036417797,0.0095551983700949,0.1554934720593294
ACIN1,-0.0089297593262448,0.0095486721145529,-0.4562861847914602,0.0066311269862014,0.009497731633955,0.3141871750955384,0.0003715301982785,0.009555610277014,0.0136824505691574
ACKR3,0.0125837404834585,0.0095510155060881,0.7265607345451003,0.0054021103713231,0.0094965775739136,0.2445284924837019,0.0068555314773184,0.0095550261235941,0.3250525628507972
ACLY,0.0083056877909601,0.0095518909056401,0.4150192647861368,0.003244517110311,0.009499035814607,0.1350818133869426,-0.0010937133727065,0.0095555703152206,-0.0414950295384176
ACO1,-0.0061652564518079,0.0095489041521574,-0.2852350951407153,-0.0013175445525007,0.0094964731675567,-0.050776992296049,-0.0098116372982094,0.0095552585688722,-0.5163800578224843
ACO2,-0.0147638019590952,0.0095490797493921,-0.9132474337166524,0.0009563477922946,0.0094993111832807,0.0363019152994857,-0.0155521145158753,0.0095541453177783,-0.9846439899148012
ACOT13,0.00569969055787,0.009549243966923,0.2591603899474334,-0.0060699714998626,0.009496951955129,-0.2817150359413453,-0.0212551744722433,0.0095561907753264,-1.5824712074843628
ACOT4,-0.0074117137877131,0.0095486571394805,-0.3588780388623401,0.0060219471581047,0.0094961856501509,0.2790140766418367,-0.0027294742370838,0.0095556390961831,-0.1106090920236735
ACOT7,-0.0005869608580343,0.009552147818674,-0.021817876037265,-0.0130706543384454,0.0094959323653219,-0.7728561496674651,-0.0198293123646338,0.0095555434256204,-1.4202741733625843
ACOT8,-0.0058833529077709,0.009549025227475,-0.2693567993151362,0.0044084286798955,0.0094964970909126,0.1921255122309729,-0.0060409669231799,0.0095553842446748,-0.2779703065359679
ACOT9,0.0067465161636908,0.0095490884861052,0.3188611102578024,-0.0032206659794171,0.0094968564107554,-0.1339972452737182,-0.0210882720151449,0.0095538353764219,-1.563625521907381
ACOX1,0.0153718038181975,0.0095482781100788,0.9688012583797686,0.0079624087510325,0.0094961427351083,0.3960175779698597,0.0229617324244575,0.0095533612164056,1.7890238539514958
ACOX3,-0.0085471564419696,0.0095492238903138,-0.4308915297371776,-0.0038923504162685,0.0094967402084184,-0.1662695115486729,-0.0029411088932932,0.0095563944338764,-0.1201771272361093
ACP1,0.0026622436232488,0.0095494616816327,0.1076741749404937,-0.002432681054583,0.0094964654946447,-0.0980914355857686,-0.0116014615882025,0.0095546571803824,-0.6484163441361186
ACP2,-0.0003653069882267,0.0095535869125502,-0.0134526866824555,0.0099169349091498,0.009497579465247,0.5280672985503846,0.0077283459842083,0.0095549946433162,0.3781676626545336
ACP5,-0.0007665964109615,0.0095517733902097,-0.0287082085943179,0.0040652199291981,0.0094961661425899,0.1748378284455365,0.01908245264075,0.0095536120465886,1.339078270056424
ACP6,-0.0007239083624952,0.0095513003848657,-0.0270633262077125,0.0041704029275817,0.0094962388663029,0.1800932407502194,0.0088091683607303,0.0095548907589499,0.4478513372286689
ACSF2,0.0039576305451451,0.0095489953710496,0.16841879188989,0.0117750852209789,0.0094970622236602,0.6674575826154803,0.0055842128582518,0.0095562548419584,0.2525913441143249
ACSF3,-0.0084666854942322,0.0095490365447622,-0.425638542625844,0.0076626255714064,0.0094959751536469,0.3770382755825106,-0.0084627797243711,0.00955602513,-0.4249798996959106
ACSL1,-0.0059951383680779,0.0095491193067838,-0.2756140283357826,-0.0112467807733695,0.0094958687577237,-0.6265625753773741,-0.0188670023398147,0.0095535215746548,-1.315982933075286
ACSL3,-0.0041856023787107,0.0095490919197234,-0.1796936302236587,-0.0034506005865924,0.009496960549971,-0.144868737588325,0.0020428151073476,0.0095558190962121,0.0805427610669012
ACSL4,0.006496262935281,0.0095505088857345,0.3041753062833765,0.0025198232617602,0.0094975173207163,0.1019483579082717,0.0009950103211133,0.0095609698905475,0.0375758677825735
ACSL5,-0.003530966548059,0.0095489651382774,-0.1477899832179447,0.0010391831894212,0.0094995236022765,0.039580295739563,0.0235144952512956,0.0095534604488836,1.8583418123969224
ACSL6,0.0116437389604526,0.009549221832745,0.652197751476047,0.0099090886306383,0.009497382546099,0.5275222156434499,0.0103349773456246,0.0095552220812448,0.5536926447313031
ACSM3,-0.0092273720524131,0.0095489220985741,-0.476380174516232,0.0098547038499499,0.0094963791800349,0.5237230081101021,-0.0064335922270016,0.0095554767860009,-0.3003546265553947
ACSS1,-0.0031402418922909,0.009549077974669,-0.1294361982481064,-0.0005283384005387,0.0094966146061555,-0.0197083716454358,0.0203910294692679,0.0095543378162251,1.4834989109580774
ACSS2,-0.0016336619297648,0.0095552743196043,-0.0633602002013986,0.0159177166889266,0.0094957695278137,1.028219546773978,-0.0022564312344869,0.0095556325773735,-0.0897324559015916
ACTA2,-0.0051184695702936,0.0095506027958075,-0.2276659399457804,-0.0070958798185949,0.0094960734700489,-0.3420529654302188,0.0057918896169059,0.0095556731355073,0.2640440577726415
ACTG1,-0.0056936067031569,0.0095524188877966,-0.2587206201664063,0.0009860026598327,0.0094971561892213,0.0374822467228071,-0.0085840751245292,0.0095567428536956,-0.4328709583310698
ACTL6A,0.0025660565427578,0.0095551860267547,0.1033193872672085,-0.0122997706898896,0.0094964199774642,-0.7093461485663334,-0.011823647320311,0.0095541751232318,-0.6657181605816987
ACTMAP,-0.0191099493271713,0.0095484670154685,-1.3431531629779463,0.0114467438469586,0.0094955926223629,0.6419809774247757,3.71709685911704e-05,0.009555001238829,0.0013500854520904
ACTN1,-0.0019659497650194,0.0095489581589178,-0.0773328278048063,-0.007025264815944,0.0094966154678367,-0.337753832582161,-0.0109387065767377,0.0095579759118099,-0.5978094447428337
ACTN4,-0.0071065687563462,0.0095486404085171,-0.340329229657733,0.0128637882423672,0.0094971090695248,0.755459736388965,0.0072054040930629,0.0095565394034269,0.3459391802937422
ACTR10,-0.0012665530694259,0.0095501932720121,-0.0484216735786504,0.0256820433502828,0.0094934169780981,2.16520454093504,-0.00078885356474,0.0095557388433512,-0.0295561341596597
ACTR1A,0.0077213791790383,0.0095489427923525,0.3780381880541412,0.0160249746597026,0.0094969608105759,1.0382994586476395,0.0266669624863257,0.0095562711891195,2.278061678388731
ACTR1B,0.0131152920785827,0.0095502381127151,0.770345976810885,-0.0088650101233205,0.0094959304810885,-0.4552474904451583,-0.0079944491056068,0.0095549991705662,-0.3949185847919056
ACTR2,-0.0095991691870696,0.0095512402242639,-0.5018127572070199,0.0206897877437092,0.0094942078380865,1.5325702448747316,0.0032805349653084,0.0095553423931279,0.135865943179497
ACTR3,0.0016477980390814,0.0095493550993513,0.0639873418954139,0.0111218805028074,0.0094957467545433,0.6170391656041042,-0.0021079632310231,0.0095555265935621,-0.0833318993740283
ACTR3B,-0.0169986614096079,0.009548161870131,-1.1246278946697543,0.0013275342028913,0.0094972401820293,0.0511785817175652,0.0049737200079416,0.0095552015492647,0.2198927303382183
ACTR5,0.0055074624097404,0.0095494092369917,0.2486195712341018,-0.0174595111876724,0.0094952255223566,-1.1806111632177627,0.0033604718655621,0.0095551872625751,0.1396158910459605
ACTR6,-0.0026666781061376,0.0095512858761557,-0.1078497463994059,0.002824708938151,0.0094958770677969,0.1157056238293604,-0.0056980072747232,0.0095547601626726,-0.2588861815114237
ACTR8,-0.013938417815403,0.0095497625658864,-0.8403095575013775,0.0035482281915693,0.0094978485680974,0.1495238887272256,0.0114249957515694,0.0095553863280619,0.6347829249158419
ACVR1,-0.0036485087968148,0.0095489377126278,-0.1534120470255942,-0.0116698284853206,0.0094991678489407,-0.6589975746775386,-0.0115558893140149,0.0095550641174206,-0.6448631523381029
ACVR1B,-0.0206472328107827,0.0095483778141684,-1.5141280665082837,-0.005459373962652,0.0094968232008395,-0.2476475522550974,-0.0187063357694077,0.0095540265725912,-1.298767665392342
ACVR1C,0.0067346051186812,0.0095490348838704,0.3181618702992134,0.0027525327863376,0.009496225380219,0.1124207878182989,0.0236240683986514,0.0095525579427255,1.872528795295895
ACVR2A,-0.006897698099886,0.0095487862897676,-0.3278223273436019,-0.0042779700793106,0.0094965245365379,-0.1855026077769222,0.0178341841877463,0.0095549380996397,1.207608256178881
ACVR2B,-0.0096065827316408,0.0095485545131812,-0.5025162124173197,-0.0007723447490487,0.009496697091868,-0.0291034838748398,-0.0064844108611979,0.0095553060291946,-0.3032995607597267
ACY1,-0.0019325198105556,0.0095490646343546,-0.0759145927691352,0.0004073350000214,0.0094989630376307,0.0151144451260616,-0.0159392475928688,0.0095541123862976,-1.0209866488698942
ACYP1,0.0235696292121352,0.0095473368984551,1.867249844325453,0.0072962204909399,0.0094960650935897,0.354282177520142,0.0085759910041474,0.0095550293810368,0.4324414417443253
ACYP2,0.0085126357050696,0.0095488579330242,0.4286518061469572,0.0117349004899617,0.00949846433229,0.6641638253800459,0.004146093789354,0.0095553986543981,0.1775904981292338
ADA,-0.0022946193089135,0.0095488628174516,-0.0914613674809495,0.0249591669640225,0.0094942513643794,2.0665723692029623,0.0045327475156962,0.0095566502239294,0.1970256322635643
ADA2,-0.0004444408298875,0.009552444156171,-0.0164226242983587,0.0152800620010058,0.0094965762208564,0.9680121866986556,0.0296926585841972,0.0095519280673419,2.724702789433161
MAPDA,0.0011710211455982,0.0095486204256514,0.0446027190832776,0.0019190432705769,0.00949586627089,0.0757992212720038,0.0081138496285141,0.009554850450636,0.4025282670988309
ADAM10,0.0019695230467283,0.0095499702628468,0.0774756741225092,0.0176331649981495,0.0094948434966291,1.198463456527448,0.0195826426008541,0.0095539681020023,1.3934142509935294
ADAM15,0.0265078736443432,0.0095465874423478,2.259554336193455,0.0087754196857704,0.0094992468993277,0.4490261070225965,0.0132303844040652,0.0095550392120417,0.7794002286543961
ADAM17,0.0094310136040892,0.0095491950599642,0.4903151770417361,0.0056545609482885,0.0094961403154441,0.2584158378423651,0.0047975063024714,0.0095552365648272,0.2106869390915192
ADAM19,-0.0053801562562426,0.0095492097398175,-0.2417204761506956,0.0407225391528404,0.009489658796879,4.7466820465207045,0.0165434714559622,0.0095543892376286,1.078884897724281
ADAM22,0.0023433916169074,0.0095488840427612,0.093587571271232,0.0084691084784299,0.0094958851001723,0.4288953735377785,0.0045591410645514,0.0095578964961904,0.1983425662071628
ADAM8,0.0076863867959217,0.009552832559105,0.3756586446552847,0.0398725803781641,0.0094888363603798,4.574136376390273,0.0112265905321499,0.0095553651569254,0.619678616040505
ADAM9,0.0009365489104267,0.0095489442640571,0.0353295914566823,-0.0082513607639278,0.0094962060244326,-0.4146355412797683,0.0020880983967828,0.0095576463951743,0.0824609699345451
ADAMTS1,0.0237062304655886,0.0095464083670268,1.8849374643154069,0.0151636857289468,0.0094955539768388,0.9573800461308624,0.014146191692652,0.0095549110581585,0.8577204968119573
ADAMTS10,0.013423830867475,0.009556026646031,0.7955430005184697,0.0058505059422849,0.0094970452867186,0.2693108492425872,0.0250571654537823,0.0095524209207505,2.0592342456842903
ADAMTS17,0.0125455306978861,0.0095482132462574,0.7237612274667051,-0.0045411497285906,0.0094980223050745,-0.1988861361791585,0.003411673523481,0.0095552402713132,0.1420266161581291
ADAMTS6,0.0095489103657911,0.0095492408626121,0.4984620748866485,0.0028165793493468,0.0094985166164195,0.1152996333100389,-0.0071405228284034,0.0095549853766543,-0.3420902580690363
ADAMTSL5,-0.0079885837240906,0.0095486314808263,-0.394884455958789,-0.003426753923484,0.0094992245961289,-0.1436938417035404,0.0084734003491689,0.0095596756797896,0.4254613363425092
ADAP1,-0.0089322587324103,0.0095509529924082,-0.456310729334738,-0.0207932067294353,0.0094946700076118,-1.5444524404194868,0.0070260309061037,0.0095558665356389,0.3351718776468694
ADAR,-0.0010864378747575,0.0095485904421615,-0.041238191382563,0.0042875294442235,0.0094963132104146,0.1859906639846766,0.0077297027866383,0.009556483260807,0.3781772026606226
ADARB1,0.011399629507389,0.0095484068095998,0.6334800036080219,0.00325026636272,0.0094972204248188,0.1353810792150977,-0.0082970603600267,0.0095571228268303,-0.4141683991092498
ADAT1,-0.0096414053793884,0.0095488168794504,-0.5049230410361359,0.0026306471688583,0.0094966574473938,0.106915765653972,0.0001691458550827,0.0095558247835034,0.0061768867443143
ADAT2,0.0083644316824595,0.0095486406851073,0.4190071463029496,-0.0002190058311671,0.0094964319569479,-0.0080648702303221,-0.0028108581075802,0.0095560174438983,-0.1142699722876875
ADCK2,0.0046809932503405,0.0095487625010824,0.2048235999361434,-0.0017036616653716,0.0094962334861547,-0.0667031468976605,0.0030618339537909,0.0095552239811011,0.1257244669981368
ADCK5,-0.0078503447407932,0.0095490528385489,-0.3861222620730886,-0.0059364344565104,0.0094971516945925,-0.2741416940135298,0.0106916598375678,0.0095547266499116,0.5797661264586201
ADCY1,-0.002377185059484,0.0095513069629098,-0.0950390888832673,-0.004095090766218,0.0094973749241977,-0.1763008540965376,-0.0065083673497308,0.009556868333144,-0.3046262354657812
ADCY3,0.010366381697436,0.0095596608903285,0.5556164736467383,0.0018743757069942,0.0094984703064905,0.0738791536088214,-0.0016552310175541,0.0095579657183978,-0.064233536707686
ADCY4,0.0109825584580713,0.0095493135423846,0.6018295735865483,0.0072117414483598,0.0094990590905138,0.348968542184585,0.0070586101386803,0.0095575696886751,0.3370489137482937
ADCY7,0.0030018269099236,0.0095488542826966,0.1230609868028681,0.0122566457881192,0.0094955716853813,0.7059551478440174,-0.0006120746633011,0.0095554884297533,-0.0227668329950661
ADCY9,0.0058835909568392,0.0095512768579391,0.2692926837640039,-0.0032948144417096,0.0094994100000105,-0.1374422367967261,0.00371466857119,0.0095558005931361,0.156468081147891
ADD1,-0.0106714824727086,0.0095529326259631,-0.5784277576397667,0.0109072788453764,0.0094957025063522,0.6008047070347334,0.0060794509012736,0.0095594857209171,0.2799930166905873
ADD2,0.0192794055456018,0.0095471923334922,1.3617869688077937,0.0120106184521581,0.0094987748720708,0.6859230797824472,0.000164466847423,0.0095563017019258,0.0060045469210271
ADD3,0.0021631238489569,0.0095518655679998,0.085737649913013,0.016811938518277,0.0094969991759446,1.115117067403007,0.018173162614416,0.0095536529681677,1.242841619448572
ADGRA3,0.0100862774954317,0.0095496673295151,0.5362499045111911,-0.0089834110040054,0.0094961713980777,-0.4632299298336127,0.0040071531296764,0.0095624304032517,0.1705761709183924
ADGRE1,-0.011869999015595,0.0095478682679396,-0.6699565765283964,-0.0003426574205068,0.0094958141708413,-0.0126845478295994,-0.0057703769771324,0.009554686783965,-0.2628854897626702
ADGRE5,0.0004985355496801,0.0095492847410232,0.018469033741236,0.0027724096911572,0.0094992641241601,0.1132821164549289,0.0133750136726674,0.009555800315544,0.7914529762010152
ADGRG1,-0.0122396720895623,0.0095481680685081,-0.6991660877546317,-0.0002638265715189,0.0094964316883589,-0.0097336204463022,-0.006836901009651,0.0095550734042876,-0.3239471917645307
